timestamp,container_name,value
1751885359,infallible_shamir,1.3040637991633672e-05
1751885361,infallible_shamir,0.44495460350665605
1751885362,infallible_shamir,0.5326059949443455
1751885363,infallible_shamir,0.8948717642440185
1751885364,infallible_shamir,0.5125549719088359
1751885366,infallible_shamir,1.1033950067155722
1751885367,infallible_shamir,0.5543576966887297
1751885368,infallible_shamir,0.9162869018878168
1751885370,infallible_shamir,0.6077376703939147
1751885371,infallible_shamir,1.3110709716196254
1751885372,infallible_shamir,0.6471512040132888
1751885374,infallible_shamir,1.2100036211974983
1751885375,infallible_shamir,0.5209490015112319
1751885376,infallible_shamir,0.6190653813140357
1751885377,infallible_shamir,0.3536663033258149
1751885379,infallible_shamir,0.6822333999728174
1751885380,infallible_shamir,0.4456226786636504
1751885381,infallible_shamir,0.6702345710092549
1751885383,infallible_shamir,0.9694585627092304
1751885384,infallible_shamir,0.965193271830125
1751885385,infallible_shamir,0.7231150766843353
1751885387,infallible_shamir,0.5866764594068662
1751885388,infallible_shamir,1.0755563610689567
1751885389,infallible_shamir,0.4265477834112235
1751885390,infallible_shamir,1.9275583189621288
1751885392,infallible_shamir,1.0432988567587456
1751885393,infallible_shamir,2.830969362372872
1751885394,infallible_shamir,1.0141951234118016
1751885396,infallible_shamir,2.9687210825480626
1751885397,infallible_shamir,0.5757022934612273
1751885398,infallible_shamir,1.8632296181195072
1751885400,infallible_shamir,0.962636142899984
1751885401,infallible_shamir,3.8092238995149494
1751885402,infallible_shamir,1.5163316878610198
1751885404,infallible_shamir,3.8904038892436814
1751885405,infallible_shamir,1.8540835479371323
1751885406,infallible_shamir,3.771680321299633
1751885407,infallible_shamir,1.8686185906706578
1751885409,infallible_shamir,3.50999024514452
1751885410,infallible_shamir,1.879665514227611
1751885411,infallible_shamir,3.4731859108787577
1751885413,infallible_shamir,1.791864906905631
1751885414,infallible_shamir,3.1427983704344085
1751885415,infallible_shamir,1.4641069017280977
1751885417,infallible_shamir,2.9380236034614375
1751885418,infallible_shamir,1.996151677038548
1751885419,infallible_shamir,4.535738268018909
1751885420,infallible_shamir,2.565650699608975
1751885422,infallible_shamir,4.597784688799979
1751885423,infallible_shamir,2.81250453773161
1751885424,infallible_shamir,5.419888819667589
1751885426,infallible_shamir,2.69917868803765
1751885427,infallible_shamir,4.622831302600279
1751885428,infallible_shamir,2.7823058512279712
1751885430,infallible_shamir,5.430881588075852
1751885431,infallible_shamir,2.7327158806250607
1751885432,infallible_shamir,4.329403111282145
1751885434,infallible_shamir,2.419956930644334
1751885435,infallible_shamir,5.330767263461595
1751885436,,0.0
