timestamp,container_name,value
1751885450,thirsty_ishizaka,0.006963341115928591
1751885451,thirsty_ishizaka,0.005575972213329524
1751885452,thirsty_ishizaka,0.002125226084183019
1751885454,thirsty_ishizaka,0.03023344436923782
1751885455,thirsty_ishizaka,0.008026612417970392
1751885456,thirsty_ishizaka,0.0023004023453864655
1751885458,thirsty_ishizaka,0.0032885201710806714
1751885459,thirsty_ishizaka,0.001420876339426806
1751885460,thirsty_ishizaka,0.0017422169051547996
1751885461,thirsty_ishizaka,0.00754843503971188
1751885463,thirsty_ishizaka,0.004985408221546989
1751885464,thirsty_ishizaka,0.0057138473437135595
1751885465,thirsty_ishizaka,0.016305296494909825
1751885467,thirsty_ishizaka,0.0069897375124907506
1751885468,thirsty_ishizaka,0.01690603682099087
1751885469,thirsty_ishizaka,0.005116269774872437
1751885471,thirsty_ishizaka,0.0012890204512943748
1751885472,thirsty_ishizaka,0.016115273183939658
1751885473,thirsty_ishizaka,0.005836028194852116
1751885474,thirsty_ishizaka,0.0025119001486810996
1751885476,thirsty_ishizaka,0.0022709752349117916
1751885477,thirsty_ishizaka,0.004456795288993857
1751885478,thirsty_ishizaka,0.0016746999968893343
1751885480,thirsty_ishizaka,0.00278363271126641
1751885481,thirsty_ishizaka,0.003811328834793898
1751885482,thirsty_ishizaka,0.0038471207307773144
1751885484,thirsty_ishizaka,0.0024223156777983686
1751885485,thirsty_ishizaka,0.002966711662966263
1751885486,thirsty_ishizaka,0.003633598068986858
1751885488,thirsty_ishizaka,0.0036383099996555894
1751885489,thirsty_ishizaka,0.0032488152832971036
1751885490,thirsty_ishizaka,0.004450784628425394
1751885491,thirsty_ishizaka,0.0032602107015998845
1751885493,thirsty_ishizaka,0.005790920934634379
1751885494,thirsty_ishizaka,0.003992438346206984
1751885495,thirsty_ishizaka,0.0030857153801505774
1751885497,thirsty_ishizaka,0.005248717153100318
1751885498,thirsty_ishizaka,0.005322656621020815
1751885499,thirsty_ishizaka,0.004814553205048905
1751885501,thirsty_ishizaka,0.01444917665923773
1751885502,thirsty_ishizaka,0.005365871915869799
1751885503,thirsty_ishizaka,0.003538403368338158
1751885505,thirsty_ishizaka,0.005063486902118562
1751885506,thirsty_ishizaka,0.0012352151755262134
1751885507,thirsty_ishizaka,0.002477680114154262
1751885508,thirsty_ishizaka,0.003954889964890748
1751885510,thirsty_ishizaka,0.001717663521370606
1751885511,thirsty_ishizaka,0.0013885798287685326
1751885512,thirsty_ishizaka,0.0010490077021457329
1751885514,thirsty_ishizaka,0.0010477635947646927
1751885515,thirsty_ishizaka,0.0010702368832413395
1751885516,thirsty_ishizaka,0.001194930926500411
1751885518,thirsty_ishizaka,0.0004167505624356907
1751885519,thirsty_ishizaka,0.0007705340620867033
1751885520,thirsty_ishizaka,0.000392568004813789
1751885522,thirsty_ishizaka,0.00034021040854898346
1751885523,thirsty_ishizaka,0.0005509646969021456
1751885524,thirsty_ishizaka,0.0017347629245659268
1751885525,thirsty_ishizaka,0.0012253656374662566
1751885527,thirsty_ishizaka,0.003071478736759781
1751885528,thirsty_ishizaka,0.000930485570209043
1751885529,thirsty_ishizaka,0.0008739133158312907
1751885531,thirsty_ishizaka,0.0013505943980604642
1751885532,thirsty_ishizaka,0.0017518758326363335
1751885533,thirsty_ishizaka,0.0014778370073188162
1751885535,thirsty_ishizaka,0.002033953265029918
1751885536,thirsty_ishizaka,0.0013068914952621745
1751885537,thirsty_ishizaka,0.002030130244105589
1751885539,thirsty_ishizaka,0.0009116835496391778
