timestamp,Value (counter),container_id,name
15:15:51.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:51.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:52.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:52.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:53.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:53.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:54.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:54.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:55.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:55.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:56.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:56.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:57.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:57.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:58.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:58.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:59.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:59.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:00.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:00.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:01.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:01.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:02.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:02.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:03.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:03.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:04.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:04.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:05.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:05.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:06.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:06.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:07.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:07.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:08.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:08.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:09.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:09.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:10.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:10.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:11.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:11.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:12.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:12.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:13.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:13.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:14.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:14.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:15.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:15.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:16.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:16.604,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:16:17.104,1264240781781.000000,1bc7b6987d7e,nxf-cPB62cVKMj0A2W3ZgiyXeXAy
15:15:36.118,3385406987.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:36.618,3385406987.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:37.118,3385406987.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:37.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:38.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:38.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:39.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:39.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:40.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:40.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:41.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:41.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:42.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:42.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:43.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:43.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:44.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:44.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:45.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:45.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:46.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:46.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:47.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:47.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:48.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:48.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:49.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:49.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:50.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:50.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:51.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:51.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:52.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:52.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:53.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:53.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:54.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:54.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:55.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:55.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:56.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:56.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:57.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:57.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:58.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:58.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:59.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:59.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:00.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:00.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:01.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:01.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:02.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:02.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:03.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:03.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:04.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:04.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:05.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:05.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:06.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:06.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:07.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:07.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:08.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:08.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:09.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:09.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:10.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:10.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:11.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:11.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:12.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:12.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:13.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:13.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:14.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:14.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:15.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:15.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:16.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:16.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:17.118,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:16:17.618,22511007856.000000,270a91d490bf,nxf-8HEIDLPLcFSgNV2onUEea8wK
15:15:36.102,25483109423.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:36.602,25483109423.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:37.102,25483109423.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:37.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:38.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:38.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:39.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:39.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:40.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:40.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:41.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:41.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:42.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:42.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:43.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:43.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:44.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:44.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:45.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:45.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:46.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:46.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:47.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:47.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:48.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:48.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:49.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:49.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:50.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:50.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:51.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:51.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:52.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:52.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:53.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:53.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:54.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:54.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:55.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:55.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:56.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:56.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:57.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:57.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:58.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:58.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:59.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:59.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:00.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:00.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:01.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:01.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:02.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:02.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:03.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:03.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:04.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:04.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:05.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:05.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:06.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:06.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:07.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:07.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:08.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:08.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:09.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:09.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:10.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:10.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:11.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:11.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:12.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:12.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:13.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:13.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:14.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:14.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:15.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:15.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:16.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:16.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:17.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:17.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:18.102,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:16:18.602,198719087576.000000,e3f9fa69e3d8,nxf-0X0tQJagkeWOAir2jS124FfK
15:15:41.607,1215164914769.000000,f85b17c1b929,nxf-TrD9qyudd3YDIKNfgNkKpu9H
15:15:42.107,1215164914769.000000,f85b17c1b929,nxf-TrD9qyudd3YDIKNfgNkKpu9H
15:15:42.607,1215164914769.000000,f85b17c1b929,nxf-TrD9qyudd3YDIKNfgNkKpu9H
15:15:43.107,1215164914769.000000,f85b17c1b929,nxf-TrD9qyudd3YDIKNfgNkKpu9H
15:15:43.607,1215164914769.000000,f85b17c1b929,nxf-TrD9qyudd3YDIKNfgNkKpu9H
15:15:44.107,1215164914769.000000,f85b17c1b929,nxf-TrD9qyudd3YDIKNfgNkKpu9H
15:15:44.607,1215164914769.000000,f85b17c1b929,nxf-TrD9qyudd3YDIKNfgNkKpu9H
