timestamp,container_name,value
1751885037,loving_curie,0.0022912197548198353
1751885038,loving_curie,1.4012211479560508
1751885039,loving_curie,8.866013047703156
1751885041,loving_curie,8.151226652081018
1751885042,loving_curie,9.356773761434786
1751885043,loving_curie,27.402099983843282
1751885045,loving_curie,10.965672579086407
1751885046,loving_curie,22.385989393476958
1751885047,loving_curie,24.74829520832086
1751885049,loving_curie,23.849921857010354
1751885050,loving_curie,24.945941322679754
1751885051,loving_curie,19.356719615452928
1751885052,loving_curie,14.872570025117922
1751885054,loving_curie,112.1930702873633
1751885055,loving_curie,9.153940384870445
1751885056,loving_curie,77.33101908638474
1751885058,loving_curie,14.933952001011095
1751885059,loving_curie,159.44658783746308
1751885060,loving_curie,12.897506146320085
1751885061,loving_curie,9.438110427289018
1751885063,loving_curie,15.690769864162448
1751885064,loving_curie,18.68669303165617
1751885065,loving_curie,7.274127181673579
1751885067,loving_curie,20.589106904224003
1751885068,loving_curie,9.406004483244471
1751885069,loving_curie,13.490756433582481
1751885070,loving_curie,13.408042741086495
1751885072,loving_curie,21.662073635458263
1751885073,loving_curie,10.011037454266607
1751885074,loving_curie,66.52647126248237
1751885076,,0.0
