timestamp,container_name,value
1751885359,brave_gates,4.787691544012308e-05
1751885361,brave_gates,0.48606909818041477
1751885362,brave_gates,0.535544983986358
1751885363,brave_gates,0.8902821532023714
1751885364,brave_gates,0.5031838559963316
1751885366,brave_gates,1.129777757510973
1751885367,brave_gates,0.5532781450361297
1751885368,brave_gates,0.912555287417608
1751885370,brave_gates,0.593000596121775
1751885371,brave_gates,1.3402529190338488
1751885372,brave_gates,0.6451618345506088
1751885374,brave_gates,1.1772771936023785
1751885375,brave_gates,0.5348473838419174
1751885376,brave_gates,0.6184872096864478
1751885377,brave_gates,0.34292876163057684
1751885379,brave_gates,0.7005507011311511
1751885380,brave_gates,0.4469226020183143
1751885381,brave_gates,0.6682793048523005
1751885383,brave_gates,0.9676394693119097
1751885384,brave_gates,0.9649532342324683
1751885385,brave_gates,0.7075130871850832
1751885387,brave_gates,0.5888762376368994
1751885388,brave_gates,1.0771848134788642
1751885389,brave_gates,0.4175690436609017
1751885390,brave_gates,1.9279931219493294
1751885392,brave_gates,1.0666884067788192
1751885393,brave_gates,2.833357751047016
1751885394,brave_gates,0.9894699961361483
1751885396,brave_gates,3.0356740225906447
1751885397,brave_gates,0.5744447790152045
1751885398,brave_gates,1.8915483348847817
1751885400,brave_gates,0.9507665100232985
1751885401,brave_gates,3.8464011416253108
1751885402,brave_gates,1.5129448821515905
1751885404,brave_gates,3.9502892502086153
1751885405,brave_gates,1.8145510665738118
1751885406,brave_gates,3.857381709894755
1751885407,brave_gates,1.8514462184049958
1751885409,brave_gates,3.4449166917741305
1751885410,brave_gates,1.8839698088540724
1751885411,brave_gates,3.4705578890711406
1751885413,brave_gates,1.7916016207138505
1751885414,brave_gates,3.091059914019239
1751885415,brave_gates,1.4579658326156442
1751885417,brave_gates,3.003409293075393
1751885418,brave_gates,2.0056284472264996
1751885419,brave_gates,4.601311579645515
1751885420,brave_gates,2.502435760646247
1751885422,brave_gates,4.710204932419103
1751885423,brave_gates,2.7566929298571665
1751885424,brave_gates,5.536200304212213
1751885426,brave_gates,2.6435299872823386
1751885427,brave_gates,4.7356046613111955
1751885428,brave_gates,2.7256081627651607
1751885430,brave_gates,5.405004215639718
1751885431,brave_gates,2.740527250887541
1751885432,brave_gates,4.328065388232314
1751885434,brave_gates,2.4779201863411573
1751885435,brave_gates,5.350018911537993
1751885436,,0.0
